timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,visual_odometry_timestamp_rel
57828048,32767,32767,32767,32767,-47,32767,32767
57832048,32767,32767,32767,32767,32767,32767,32767
57836053,32767,32767,32767,32767,32767,32767,32767
57840048,32767,32767,32767,32767,-61,-69,32767
57844049,32767,32767,32767,32767,32767,32767,32767
57848048,32767,32767,32767,32767,32767,32767,32767
57852055,32767,32767,32767,32767,-72,32767,32767
57856048,32767,32767,32767,32767,32767,32767,32767
57860050,32767,32767,32767,32767,32767,-59,32767
57864048,32767,32767,32767,32767,32767,32767,32767
57868050,32767,32767,32767,32767,32767,32767,32767
57872048,32767,32767,32767,32767,-56,32767,32767
57876048,32767,32767,32767,32767,32767,32767,32767
57880048,32767,32767,-95,32767,32767,32767,32767
57884050,32767,32767,32767,32767,-61,-70,32767
57888048,32767,32767,32767,32767,32767,32767,32767
57892048,32767,32767,32767,32767,32767,32767,32767
57896048,32767,32767,32767,32767,-69,32767,32767
57900049,32767,32767,32767,32767,32767,32767,32767
57904048,32767,32767,32767,32767,32767,32767,32767
57908050,32767,32767,32767,32767,32767,-77,32767
57912063,32767,32767,32767,32767,32767,32767,32767
57916056,32767,32767,32767,32767,32767,32767,32767
57920048,32767,32767,32767,32767,-68,32767,32767
57924063,32767,32767,32767,32767,32767,32767,32767
57928052,32767,32767,32767,32767,32767,32767,32767
57932048,32767,32767,32767,32767,-67,-76,32767
57936048,32767,32767,32767,32767,32767,32767,32767
57940048,32767,32767,32767,32767,-47,32767,32767
57944048,32767,32767,32767,32767,32767,32767,32767
57948049,32767,32767,32767,32767,32767,32767,32767
57952052,32767,32767,32767,32767,32767,-60,32767
57956048,32767,32767,32767,32767,32767,32767,32767
57960048,32767,32767,32767,32767,32767,32767,32767
57964048,32767,32767,32767,32767,-66,32767,32767
57968063,32767,32767,32767,32767,32767,32767,32767
57972048,32767,32767,32767,32767,32767,32767,32767
57976048,32767,32767,32767,32767,-67,-77,32767
57980065,32767,32767,32767,32767,32767,32767,32767
57984048,32767,32767,32767,32767,32767,32767,32767
57988054,32767,32767,32767,32767,-73,32767,32767
57992063,32767,32767,32767,32767,32767,32767,32767
57996051,32767,32767,32767,32767,32767,-60,32767
58000048,32767,32767,32767,32767,32767,32767,32767
58004062,32767,32767,32767,32767,32767,32767,32767
58008048,32767,32767,32767,32767,-65,32767,32767
58012048,32767,32767,32767,32767,32767,32767,32767
58016049,32767,32767,32767,32767,-41,-50,32767
58020050,32767,32767,32767,32767,32767,32767,32767
58024047,32767,32767,32767,32767,32767,32767,32767
58028048,32767,32767,32767,32767,-56,32767,32767
58032055,32767,32767,32767,32767,32767,32767,32767
58036048,32767,32767,32767,32767,32767,32767,32767
58040049,32767,32767,32767,32767,32767,-77,32767
58044048,32767,32767,32767,32767,32767,32767,32767
58048050,32767,32767,32767,32767,-47,32767,32767
58052049,32767,32767,32767,32767,32767,32767,32767
58056055,32767,32767,32767,32767,32767,32767,32767
58060050,32767,32767,32767,32767,-59,-67,32767
58064049,32767,32767,32767,32767,32767,32767,32767
58068048,32767,32767,32767,32767,32767,32767,32767
58072048,32767,32767,32767,32767,-64,32767,32767
58076048,32767,32767,32767,32767,32767,32767,32767
58080050,32767,32767,32767,32767,32767,32767,32767
58084050,32767,32767,-105,32767,32767,-81,32767
58088048,32767,32767,32767,32767,32767,32767,32767
58092048,32767,32767,32767,32767,-53,32767,32767
58096048,32767,32767,32767,32767,32767,32767,32767
58100048,32767,32767,32767,32767,32767,32767,32767
58104050,32767,32767,32767,32767,-50,-59,32767
58108050,32767,32767,32767,32767,32767,32767,32767
58112048,32767,32767,32767,32767,32767,32767,32767
58116050,32767,32767,32767,32767,-64,32767,32767
58120057,32767,32767,32767,32767,32767,32767,32767
58124048,32767,32767,32767,32767,32767,32767,32767
58128048,32767,32767,32767,32767,32767,-77,32767
58132062,32767,32767,32767,32767,32767,32767,32767
58136048,32767,32767,32767,32767,-43,32767,32767
58140049,32767,32767,32767,32767,32767,32767,32767
58144048,32767,32767,32767,32767,32767,32767,32767
58148047,32767,32767,32767,32767,-42,-51,32767
58152050,32767,32767,32767,32767,32767,32767,32767
58156049,32767,32767,32767,32767,32767,32767,32767
58160063,32767,32767,32767,32767,-66,32767,32767
58164848,32767,32767,32767,32767,32767,32767,32767
58168848,32767,32767,32767,32767,32767,32767,32767
58172848,32767,32767,32767,32767,32767,-71,32767
58176848,32767,32767,32767,32767,32767,32767,32767
58180848,32767,32767,32767,32767,-40,32767,32767
58184847,32767,32767,32767,32767,32767,32767,32767
58188848,32767,32767,32767,32767,32767,32767,32767
58192848,32767,32767,32767,32767,-37,-49,32767
58196848,32767,32767,32767,32767,32767,32767,32767
58200848,32767,32767,32767,32767,32767,32767,32767
58204848,32767,32767,32767,32767,-43,32767,32767
58208847,32767,32767,32767,32767,32767,32767,32767
58212848,32767,32767,32767,32767,32767,32767,32767
58216848,32767,32767,32767,32767,32767,-61,32767
58220848,32767,32767,32767,32767,32767,32767,32767
58224848,32767,32767,32767,32767,32767,32767,32767
58228848,32767,32767,32767,32767,-63,32767,32767
58232848,32767,32767,32767,32767,32767,32767,32767
58236848,32767,32767,32767,32767,32767,32767,32767
58240848,32767,32767,32767,32767,-59,-69,32767
58244848,32767,32767,32767,32767,32767,32767,32767
58248848,32767,32767,32767,32767,-40,32767,32767
58252848,32767,32767,32767,32767,32767,32767,32767
58256848,32767,32767,32767,32767,32767,32767,32767
58260848,32767,32767,32767,32767,32767,-58,32767
58264848,32767,32767,32767,32767,32767,32767,32767
58268848,32767,32767,32767,32767,32767,32767,32767
58272848,32767,32767,32767,32767,-61,32767,32767
58276848,32767,32767,32767,32767,32767,32767,32767
58280848,32767,32767,-97,32767,32767,32767,32767
58284848,32767,32767,32767,32767,-54,-63,32767
58288848,32767,32767,32767,32767,32767,32767,32767
58292848,32767,32767,32767,32767,32767,32767,32767
58296848,32767,32767,32767,32767,-62,32767,32767
58300848,32767,32767,32767,32767,32767,32767,32767
58304848,32767,32767,32767,32767,32767,32767,32767
58308848,32767,32767,32767,32767,32767,-73,32767
58312848,32767,32767,32767,32767,32767,32767,32767
58316848,32767,32767,32767,32767,-41,32767,32767
58320848,32767,32767,32767,32767,32767,32767,32767
58324848,32767,32767,32767,32767,32767,32767,32767
58328848,32767,32767,32767,32767,32767,32767,32767
58332848,32767,32767,32767,32767,-73,-87,32767
58336848,32767,32767,32767,32767,32767,32767,32767
58340848,32767,32767,32767,32767,-51,32767,32767
58344848,32767,32767,32767,32767,32767,32767,32767
58348848,32767,32767,32767,32767,32767,32767,32767
58352848,32767,32767,32767,32767,32767,-59,32767
58356848,32767,32767,32767,32767,32767,32767,32767
58360848,32767,32767,32767,32767,32767,32767,32767
58364848,32767,32767,32767,32767,-64,32767,32767
58368848,32767,32767,32767,32767,32767,32767,32767
58372848,32767,32767,32767,32767,32767,32767,32767
58376848,32767,32767,32767,32767,-61,-69,32767
58380848,32767,32767,32767,32767,32767,32767,32767
58384848,32767,32767,32767,32767,32767,32767,32767
58388847,32767,32767,32767,32767,-67,32767,32767
58392848,32767,32767,32767,32767,32767,32767,32767
58396848,32767,32767,32767,32767,32767,32767,32767
58400897,32767,32767,32767,32767,32767,-87,32767
58404848,32767,32767,32767,32767,32767,32767,32767
58408848,32767,32767,32767,32767,-44,32767,32767
58412848,32767,32767,32767,32767,32767,32767,32767
58416848,32767,32767,32767,32767,32767,32767,32767
58420848,32767,32767,32767,32767,-49,-58,32767
58424848,32767,32767,32767,32767,32767,32767,32767
58428848,32767,32767,32767,32767,32767,32767,32767
58432893,32767,32767,32767,32767,-63,32767,32767
58436848,32767,32767,32767,32767,32767,32767,32767
58440848,32767,32767,32767,32767,32767,32767,32767
58444848,32767,32767,32767,32767,32767,-87,32767
58448848,32767,32767,32767,32767,32767,32767,32767
58452848,32767,32767,32767,32767,-53,32767,32767
58456848,32767,32767,32767,32767,32767,32767,32767
58460848,32767,32767,32767,32767,32767,32767,32767
58464848,32767,32767,32767,32767,-59,-67,32767
58468848,32767,32767,32767,32767,32767,32767,32767
58472848,32767,32767,32767,32767,-43,32767,32767
58476848,32767,32767,32767,32767,32767,32767,32767
58480848,32767,32767,-97,32767,32767,32767,32767
58484848,32767,32767,32767,32767,32767,-63,32767
58488848,32767,32767,32767,32767,32767,32767,32767
58492848,32767,32767,32767,32767,32767,32767,32767
58496849,32767,32767,32767,32767,-60,32767,32767
58500848,32767,32767,32767,32767,32767,32767,32767
58504848,32767,32767,32767,32767,32767,32767,32767
58508848,32767,32767,32767,32767,-63,-73,32767
58512848,32767,32767,32767,32767,32767,32767,32767
58516848,32767,32767,32767,32767,32767,32767,32767
58520847,32767,32767,32767,32767,-63,32767,32767
58524848,32767,32767,32767,32767,32767,32767,32767
58528848,32767,32767,32767,32767,32767,32767,32767
58532848,32767,32767,32767,32767,32767,-72,32767
58536848,32767,32767,32767,32767,32767,32767,32767
58540848,32767,32767,32767,32767,32767,32767,32767
58544848,32767,32767,32767,32767,-63,32767,32767
58548848,32767,32767,32767,32767,32767,32767,32767
58552848,32767,32767,32767,32767,32767,32767,32767
58556848,32767,32767,32767,32767,-71,-87,32767
58560848,32767,32767,32767,32767,32767,32767,32767
58564848,32767,32767,32767,32767,-44,32767,32767
58568848,32767,32767,32767,32767,32767,32767,32767
58572848,32767,32767,32767,32767,32767,32767,32767
58576848,32767,32767,32767,32767,32767,-57,32767
58580848,32767,32767,32767,32767,32767,32767,32767
58584848,32767,32767,32767,32767,32767,32767,32767
58588848,32767,32767,32767,32767,-55,32767,32767
58593648,32767,32767,32767,32767,32767,32767,32767
58597648,32767,32767,32767,32767,32767,32767,32767
58601660,32767,32767,32767,32767,-61,-69,32767
58605648,32767,32767,32767,32767,32767,32767,32767
58609647,32767,32767,32767,32767,32767,32767,32767
58613648,32767,32767,32767,32767,-70,32767,32767
58617648,32767,32767,32767,32767,32767,32767,32767
58621648,32767,32767,32767,32767,32767,32767,32767
58625648,32767,32767,32767,32767,32767,-86,32767
58629659,32767,32767,32767,32767,32767,32767,32767
58633648,32767,32767,32767,32767,-43,32767,32767
58637648,32767,32767,32767,32767,32767,32767,32767
58641648,32767,32767,32767,32767,32767,32767,32767
58649648,32767,32767,32767,32767,32767,32767,32767
58653648,32767,32767,32767,32767,32767,32767,32767
58657660,32767,32767,32767,32767,-63,32767,32767
58661648,32767,32767,32767,32767,32767,32767,32767
58665648,32767,32767,32767,32767,32767,32767,32767
58669648,32767,32767,32767,32767,32767,-86,32767
58673648,32767,32767,-46,32767,32767,32767,32767
58677647,32767,32767,32767,32767,-43,32767,32767
58681648,32767,32767,32767,32767,32767,32767,32767
58685660,32767,32767,32767,32767,32767,32767,32767
58689648,32767,32767,32767,32767,-57,-66,32767
58693648,32767,32767,32767,32767,32767,32767,32767
58697648,32767,32767,32767,32767,32767,32767,32767
58701648,32767,32767,32767,32767,-68,32767,32767
58705648,32767,32767,32767,32767,32767,32767,32767
58709648,32767,32767,32767,32767,32767,-55,32767
58713660,32767,32767,32767,32767,32767,32767,32767
58717648,32767,32767,32767,32767,32767,32767,32767
58721648,32767,32767,32767,32767,-63,32767,32767
58725648,32767,32767,32767,32767,32767,32767,32767
58729648,32767,32767,32767,32767,32767,32767,32767
58733648,32767,32767,32767,32767,-73,-85,32767
58737648,32767,32767,32767,32767,32767,32767,32767
58741660,32767,32767,32767,32767,-42,32767,32767
58745649,32767,32767,32767,32767,32767,32767,32767
58749648,32767,32767,32767,32767,32767,32767,32767
58753647,32767,32767,32767,32767,32767,-55,32767
58757648,32767,32767,32767,32767,32767,32767,32767
58761648,32767,32767,32767,32767,32767,32767,32767
58765648,32767,32767,32767,32767,-63,32767,32767
58769660,32767,32767,32767,32767,32767,32767,32767
58773648,32767,32767,32767,32767,32767,32767,32767
58777648,32767,32767,32767,32767,-70,-85,32767
58781648,32767,32767,32767,32767,32767,32767,32767
58785648,32767,32767,32767,32767,-43,32767,32767
58789648,32767,32767,32767,32767,32767,32767,32767
58793648,32767,32767,32767,32767,32767,32767,32767
58797660,32767,32767,32767,32767,32767,-55,32767
58801648,32767,32767,32767,32767,32767,32767,32767
58805648,32767,32767,32767,32767,32767,32767,32767
58809648,32767,32767,32767,32767,-62,32767,32767
58813648,32767,32767,32767,32767,32767,32767,32767
58817648,32767,32767,32767,32767,32767,32767,32767
58821648,32767,32767,32767,32767,-72,-85,32767
58825659,32767,32767,32767,32767,32767,32767,32767
58829648,32767,32767,32767,32767,-43,32767,32767
58833648,32767,32767,32767,32767,32767,32767,32767
58837648,32767,32767,32767,32767,32767,32767,32767
58841648,32767,32767,32767,32767,32767,-55,32767
58845648,32767,32767,32767,32767,32767,32767,32767
58849648,32767,32767,32767,32767,32767,32767,32767
58853660,32767,32767,32767,32767,-62,32767,32767
58857648,32767,32767,32767,32767,32767,32767,32767
58861648,32767,32767,32767,32767,32767,32767,32767
58865648,32767,32767,32767,32767,-70,-85,32767
58869648,32767,32767,32767,32767,32767,32767,32767
58873685,32767,32767,32767,32767,-43,32767,32767
58877648,32767,32767,32767,32767,32767,32767,32767
58881660,32767,32767,-61,32767,32767,32767,32767
58885648,32767,32767,32767,32767,32767,-55,32767
58889648,32767,32767,32767,32767,32767,32767,32767
58893648,32767,32767,32767,32767,32767,32767,32767
58897648,32767,32767,32767,32767,-51,32767,32767
58901648,32767,32767,32767,32767,32767,32767,32767
58905648,32767,32767,32767,32767,32767,32767,32767
58909660,32767,32767,32767,32767,-57,-66,32767
58913648,32767,32767,32767,32767,32767,32767,32767
58917648,32767,32767,32767,32767,32767,32767,32767
58921648,32767,32767,32767,32767,-63,32767,32767
58925648,32767,32767,32767,32767,32767,32767,32767
58929648,32767,32767,32767,32767,32767,32767,32767
58933648,32767,32767,32767,32767,32767,-73,32767
58937660,32767,32767,32767,32767,32767,32767,32767
58941648,32767,32767,32767,32767,-43,32767,32767
58945648,32767,32767,32767,32767,32767,32767,32767
58949648,32767,32767,32767,32767,32767,32767,32767
58953648,32767,32767,32767,32767,-57,-66,32767
58957648,32767,32767,32767,32767,32767,32767,32767
58961648,32767,32767,32767,32767,32767,32767,32767
58965660,32767,32767,32767,32767,-70,32767,32767
58969648,32767,32767,32767,32767,32767,32767,32767
58973648,32767,32767,32767,32767,32767,-55,32767
58977648,32767,32767,32767,32767,32767,32767,32767
58981648,32767,32767,32767,32767,32767,32767,32767
58985648,32767,32767,32767,32767,-61,32767,32767
58989648,32767,32767,32767,32767,32767,32767,32767
58993659,32767,32767,32767,32767,32767,32767,32767
58997648,32767,32767,32767,32767,-65,-73,32767
59001648,32767,32767,32767,32767,32767,32767,32767
59005648,32767,32767,32767,32767,32767,32767,32767
59009647,32767,32767,32767,32767,-61,32767,32767
59013648,32767,32767,32767,32767,32767,32767,32767
59017648,32767,32767,32767,32767,32767,32767,32767
59021660,32767,32767,32767,32767,32767,-86,32767
59026448,32767,32767,32767,32767,32767,32767,32767
59030448,32767,32767,32767,32767,-49,32767,32767
59034467,32767,32767,32767,32767,32767,32767,32767
59038448,32767,32767,32767,32767,32767,32767,32767
59042448,32767,32767,32767,32767,-62,-70,32767
59046448,32767,32767,32767,32767,32767,32767,32767
59050448,32767,32767,32767,32767,32767,32767,32767
59054463,32767,32767,32767,32767,-69,32767,32767
59058448,32767,32767,32767,32767,32767,32767,32767
59062448,32767,32767,32767,32767,32767,-54,32767
59066448,32767,32767,32767,32767,32767,32767,32767
59070447,32767,32767,32767,32767,32767,32767,32767
59074469,32767,32767,32767,32767,-65,32767,32767
59078448,32767,32767,32767,32767,32767,32767,32767
59082448,32767,32767,-53,32767,32767,32767,32767
59086448,32767,32767,32767,32767,-73,-85,32767
59090448,32767,32767,32767,32767,32767,32767,32767
59094461,32767,32767,32767,32767,-40,32767,32767
59098448,32767,32767,32767,32767,32767,32767,32767
59102449,32767,32767,32767,32767,32767,32767,32767
59106450,32767,32767,32767,32767,32767,-54,32767
59110448,32767,32767,32767,32767,32767,32767,32767
59114460,32767,32767,32767,32767,32767,32767,32767
59118448,32767,32767,32767,32767,-60,32767,32767
59122448,32767,32767,32767,32767,32767,32767,32767
59126451,32767,32767,32767,32767,32767,32767,32767
59130448,32767,32767,32767,32767,-60,-70,32767
59134462,32767,32767,32767,32767,32767,32767,32767
59138448,32767,32767,32767,32767,32767,32767,32767
59142448,32767,32767,32767,32767,-69,32767,32767
59146448,32767,32767,32767,32767,32767,32767,32767
59150447,32767,32767,32767,32767,32767,32767,32767
59154464,32767,32767,32767,32767,32767,-84,32767
59158449,32767,32767,32767,32767,32767,32767,32767
59162448,32767,32767,32767,32767,-40,32767,32767
59166448,32767,32767,32767,32767,32767,32767,32767
59170448,32767,32767,32767,32767,32767,32767,32767
59174462,32767,32767,32767,32767,-45,-53,32767
59178448,32767,32767,32767,32767,32767,32767,32767
59182449,32767,32767,32767,32767,32767,32767,32767
59186448,32767,32767,32767,32767,-59,32767,32767
59190455,32767,32767,32767,32767,32767,32767,32767
59194485,32767,32767,32767,32767,32767,32767,32767
59198448,32767,32767,32767,32767,32767,-73,32767
59202449,32767,32767,32767,32767,32767,32767,32767
59206448,32767,32767,32767,32767,32767,32767,32767
59210448,32767,32767,32767,32767,-64,32767,32767
59214470,32767,32767,32767,32767,32767,32767,32767
59218448,32767,32767,32767,32767,32767,32767,32767
59222457,32767,32767,32767,32767,-73,-84,32767
59226459,32767,32767,32767,32767,32767,32767,32767
59230448,32767,32767,32767,32767,-40,32767,32767
59234492,32767,32767,32767,32767,32767,32767,32767
59238448,32767,32767,32767,32767,32767,32767,32767
59242448,32767,32767,32767,32767,32767,-63,32767
59246448,32767,32767,32767,32767,32767,32767,32767
59250448,32767,32767,32767,32767,32767,32767,32767
59254462,32767,32767,32767,32767,-69,32767,32767
59258448,32767,32767,32767,32767,32767,32767,32767
59262449,32767,32767,32767,32767,32767,32767,32767
59266448,32767,32767,32767,32767,-68,-83,32767
59270449,32767,32767,32767,32767,32767,32767,32767
59274462,32767,32767,32767,32767,-40,32767,32767
59278448,32767,32767,32767,32767,32767,32767,32767
59282449,32767,32767,-63,32767,32767,32767,32767
59286448,32767,32767,32767,32767,32767,-63,32767
59290448,32767,32767,32767,32767,32767,32767,32767
59294461,32767,32767,32767,32767,32767,32767,32767
59298448,32767,32767,32767,32767,-63,32767,32767
59302452,32767,32767,32767,32767,32767,32767,32767
59306448,32767,32767,32767,32767,32767,32767,32767
59310448,32767,32767,32767,32767,-63,-73,32767
59314453,32767,32767,32767,32767,32767,32767,32767
59318448,32767,32767,32767,32767,32767,32767,32767
59322449,32767,32767,32767,32767,-63,32767,32767
59326448,32767,32767,32767,32767,32767,32767,32767
59330448,32767,32767,32767,32767,32767,32767,32767
59334462,32767,32767,32767,32767,32767,-83,32767
59338453,32767,32767,32767,32767,32767,32767,32767
59342449,32767,32767,32767,32767,-40,32767,32767
59346448,32767,32767,32767,32767,32767,32767,32767
59350448,32767,32767,32767,32767,32767,32767,32767
59354468,32767,32767,32767,32767,-45,-54,32767
59358448,32767,32767,32767,32767,32767,32767,32767
59362449,32767,32767,32767,32767,32767,32767,32767
59366448,32767,32767,32767,32767,-60,32767,32767
59370448,32767,32767,32767,32767,32767,32767,32767
59374462,32767,32767,32767,32767,32767,32767,32767
59378448,32767,32767,32767,32767,32767,-84,32767
59382449,32767,32767,32767,32767,32767,32767,32767
59386448,32767,32767,32767,32767,-36,32767,32767
59390448,32767,32767,32767,32767,32767,32767,32767
59394464,32767,32767,32767,32767,32767,32767,32767
59398448,32767,32767,32767,32767,-55,-63,32767
59402449,32767,32767,32767,32767,32767,32767,32767
59406448,32767,32767,32767,32767,32767,32767,32767
59410448,32767,32767,32767,32767,-63,32767,32767
59414462,32767,32767,32767,32767,32767,32767,32767
59418448,32767,32767,32767,32767,32767,32767,32767
59422448,32767,32767,32767,32767,32767,-83,32767
59426457,32767,32767,32767,32767,32767,32767,32767
59430448,32767,32767,32767,32767,-40,32767,32767
59434464,32767,32767,32767,32767,32767,32767,32767
59438448,32767,32767,32767,32767,32767,32767,32767
59442448,32767,32767,32767,32767,-45,-53,32767
59446448,32767,32767,32767,32767,32767,32767,32767
59451248,32767,32767,32767,32767,32767,32767,32767
59456048,32767,32767,32767,32767,-76,32767,32767
59460048,32767,32767,32767,32767,32767,32767,32767
59464051,32767,32767,32767,32767,32767,-59,32767
59468049,32767,32767,32767,32767,32767,32767,32767
59472065,32767,32767,32767,32767,32767,32767,32767
59476048,32767,32767,32767,32767,-56,32767,32767
59480048,32767,32767,32767,32767,32767,32767,32767
59484049,32767,32767,-98,32767,32767,32767,32767
59488053,32767,32767,32767,32767,-61,-70,32767
59492048,32767,32767,32767,32767,32767,32767,32767
59496049,32767,32767,32767,32767,-47,32767,32767
59500048,32767,32767,32767,32767,32767,32767,32767
59504048,32767,32767,32767,32767,32767,32767,32767
59508049,32767,32767,32767,32767,32767,-60,32767
59512053,32767,32767,32767,32767,32767,32767,32767
59516050,32767,32767,32767,32767,32767,32767,32767
59520049,32767,32767,32767,32767,-72,32767,32767
59524048,32767,32767,32767,32767,32767,32767,32767
59528050,32767,32767,32767,32767,-41,-50,32767
59532064,32767,32767,32767,32767,32767,32767,32767
59536048,32767,32767,32767,32767,32767,32767,32767
59540049,32767,32767,32767,32767,-63,32767,32767
59544056,32767,32767,32767,32767,32767,32767,32767
59548047,32767,32767,32767,32767,32767,32767,32767
59552050,32767,32767,32767,32767,32767,-67,32767
59556049,32767,32767,32767,32767,32767,32767,32767
59560049,32767,32767,32767,32767,32767,32767,32767
59564048,32767,32767,32767,32767,-67,32767,32767
59568049,32767,32767,32767,32767,32767,32767,32767
59572050,32767,32767,32767,32767,32767,32767,32767
59576050,32767,32767,32767,32767,-59,-67,32767
59580049,32767,32767,32767,32767,32767,32767,32767
59584053,32767,32767,32767,32767,32767,32767,32767
59588048,32767,32767,32767,32767,-63,32767,32767
59592048,32767,32767,32767,32767,32767,32767,32767
59596050,32767,32767,32767,32767,32767,32767,32767
59600055,32767,32767,32767,32767,32767,-81,32767
59604048,32767,32767,32767,32767,32767,32767,32767
59608049,32767,32767,32767,32767,-50,32767,32767
59612056,32767,32767,32767,32767,32767,32767,32767
59616051,32767,32767,32767,32767,32767,32767,32767
59620048,32767,32767,32767,32767,-59,-67,32767
59624056,32767,32767,32767,32767,32767,32767,32767
59628048,32767,32767,32767,32767,32767,32767,32767
59632048,32767,32767,32767,32767,-67,32767,32767
59636056,32767,32767,32767,32767,32767,32767,32767
59640047,32767,32767,32767,32767,32767,32767,32767
59644047,32767,32767,32767,32767,32767,-77,32767
59648056,32767,32767,32767,32767,32767,32767,32767
59652049,32767,32767,32767,32767,32767,32767,32767
59656049,32767,32767,32767,32767,-71,32767,32767
59660064,32767,32767,32767,32767,32767,32767,32767
59664050,32767,32767,32767,32767,-37,-49,32767
59668049,32767,32767,32767,32767,32767,32767,32767
59672048,32767,32767,32767,32767,32767,32767,32767
59676056,32767,32767,32767,32767,-47,32767,32767
59680052,32767,32767,32767,32767,32767,32767,32767
59684048,32767,32767,-99,32767,32767,32767,32767
59688050,32767,32767,32767,32767,32767,-67,32767
59692049,32767,32767,32767,32767,32767,32767,32767
59696048,32767,32767,32767,32767,32767,32767,32767
59700048,32767,32767,32767,32767,-63,32767,32767
59704052,32767,32767,32767,32767,32767,32767,32767
59708048,32767,32767,32767,32767,32767,32767,32767
59712048,32767,32767,32767,32767,-57,-65,32767
59716050,32767,32767,32767,32767,32767,32767,32767
59720047,32767,32767,32767,32767,32767,32767,32767
59724048,32767,32767,32767,32767,-63,32767,32767
59728053,32767,32767,32767,32767,32767,32767,32767
59732053,32767,32767,32767,32767,32767,32767,32767
59736048,32767,32767,32767,32767,32767,-67,32767
59740056,32767,32767,32767,32767,32767,32767,32767
59744050,32767,32767,32767,32767,32767,32767,32767
59748048,32767,32767,32767,32767,-64,32767,32767
59752056,32767,32767,32767,32767,32767,32767,32767
59756048,32767,32767,32767,32767,32767,32767,32767
59760048,32767,32767,32767,32767,-59,-67,32767
59764049,32767,32767,32767,32767,32767,32767,32767
59768048,32767,32767,32767,32767,32767,32767,32767
59772048,32767,32767,32767,32767,-65,32767,32767
59776848,32767,32767,32767,32767,32767,32767,32767
59780848,32767,32767,32767,32767,32767,-49,32767
59784848,32767,32767,32767,32767,32767,32767,32767
59788848,32767,32767,32767,32767,32767,32767,32767
59792848,32767,32767,32767,32767,-44,32767,32767
59796848,32767,32767,32767,32767,32767,32767,32767
59800848,32767,32767,32767,32767,32767,32767,32767
59804848,32767,32767,32767,32767,-49,-58,32767
59808848,32767,32767,32767,32767,32767,32767,32767
59812848,32767,32767,32767,32767,32767,32767,32767
59816848,32767,32767,32767,32767,-64,32767,32767
59820848,32767,32767,32767,32767,32767,32767,32767
59824848,32767,32767,32767,32767,32767,32767,32767
59828848,32767,32767,32767,32767,32767,-69,32767
59832848,32767,32767,32767,32767,32767,32767,32767
59836848,32767,32767,32767,32767,32767,32767,32767
59840848,32767,32767,32767,32767,-70,32767,32767
59844848,32767,32767,32767,32767,32767,32767,32767
59848848,32767,32767,32767,32767,32767,32767,32767
59852848,32767,32767,32767,32767,-69,-87,32767
59856848,32767,32767,32767,32767,32767,32767,32767
59860848,32767,32767,32767,32767,-43,32767,32767
59864848,32767,32767,32767,32767,32767,32767,32767
59868848,32767,32767,32767,32767,32767,32767,32767
59872876,32767,32767,32767,32767,32767,-63,32767
59876848,32767,32767,32767,32767,32767,32767,32767
59880848,32767,32767,32767,32767,32767,32767,32767
59884848,32767,32767,-111,32767,-61,32767,32767
59888848,32767,32767,32767,32767,32767,32767,32767
59892847,32767,32767,32767,32767,32767,32767,32767
59896848,32767,32767,32767,32767,-63,-73,32767
59900848,32767,32767,32767,32767,32767,32767,32767
59904848,32767,32767,32767,32767,-41,32767,32767
59908848,32767,32767,32767,32767,32767,32767,32767
59912867,32767,32767,32767,32767,32767,32767,32767
59916848,32767,32767,32767,32767,32767,-49,32767
59920848,32767,32767,32767,32767,32767,32767,32767
59924848,32767,32767,32767,32767,32767,32767,32767
59928848,32767,32767,32767,32767,-44,32767,32767
59932848,32767,32767,32767,32767,32767,32767,32767
59936848,32767,32767,32767,32767,32767,32767,32767
59940848,32767,32767,32767,32767,-49,-57,32767
59944848,32767,32767,32767,32767,32767,32767,32767
59948848,32767,32767,32767,32767,32767,32767,32767
59952850,32767,32767,32767,32767,-66,32767,32767
59956848,32767,32767,32767,32767,32767,32767,32767
59960848,32767,32767,32767,32767,32767,32767,32767
59964848,32767,32767,32767,32767,32767,-69,32767
59968848,32767,32767,32767,32767,32767,32767,32767
59972848,32767,32767,32767,32767,-41,32767,32767
59976848,32767,32767,32767,32767,32767,32767,32767
59980850,32767,32767,32767,32767,32767,32767,32767
59984848,32767,32767,32767,32767,-40,-49,32767
59988848,32767,32767,32767,32767,32767,32767,32767
59992848,32767,32767,32767,32767,32767,32767,32767
59996848,32767,32767,32767,32767,-47,32767,32767
60000848,32767,32767,32767,32767,32767,32767,32767
60004848,32767,32767,32767,32767,32767,32767,32767
60008848,32767,32767,32767,32767,32767,-64,32767
60012848,32767,32767,32767,32767,32767,32767,32767
60016848,32767,32767,32767,32767,32767,32767,32767
60020848,32767,32767,32767,32767,-60,32767,32767
60024848,32767,32767,32767,32767,32767,32767,32767
60028848,32767,32767,32767,32767,32767,32767,32767
60032848,32767,32767,32767,32767,-63,-71,32767
60036848,32767,32767,32767,32767,32767,32767,32767
60040848,32767,32767,32767,32767,32767,32767,32767
60044848,32767,32767,32767,32767,-65,32767,32767
60048848,32767,32767,32767,32767,32767,32767,32767
60052848,32767,32767,32767,32767,32767,32767,32767
