timestamp,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
64750993,-26.771982,25.5,101647.0,1.2077345
64761385,-26.771982,25.5,101647.0,1.2077345
64786374,-26.771982,25.5,101647.0,1.2077345
64797321,-27.5224,25.5,101656.0,1.2078414
64809922,-27.020359,25.5,101650.0,1.2077701
64831399,-26.771982,25.5,101647.0,1.2077345
64841980,-26.856535,25.5,101648.0,1.2077464
64851386,-26.026848,25.5,101638.0,1.2076275
64874004,-26.026848,25.5,101638.0,1.2076275
64885793,-26.94109,25.5,101649.0,1.2077583
64895522,-25.942293,25.5,101637.0,1.2076157
64916941,-26.35978,25.5,101642.0,1.2076751
64928381,-27.104914,25.5,101650.99,1.2077819
64939347,-25.530092,25.5,101632.0,1.2075562
64962000,-26.275225,25.5,101641.0,1.2076632
64971985,-26.190672,25.5,101640.0,1.2076514
64982407,-26.275225,25.5,101641.0,1.2076632
65005193,-26.190672,25.5,101640.0,1.2076514
65015985,-25.609362,25.5,101632.99,1.207568
65025898,-25.281713,25.5,101629.0,1.2075206
65049537,-24.948782,25.5,101625.0,1.2074732
65060938,-24.864227,25.5,101624.0,1.2074612
65070844,-25.197159,25.5,101628.0,1.2075088
65093132,-24.695118,25.5,101622.0,1.2074375
65105561,-24.779673,25.5,101623.0,1.2074493
65116938,-26.608158,25.5,101644.99,1.2077106
65138722,-25.77847,25.5,101635.0,1.2075919
65151484,-26.026848,25.5,101638.0,1.2076275
65163349,-25.028051,25.5,101625.99,1.207485
65187624,-26.111403,25.5,101638.99,1.2076393
65199802,-26.111403,25.5,101638.99,1.2076393
65211024,-25.609362,25.5,101632.99,1.207568
65234138,-25.609362,25.5,101632.99,1.207568
65246671,-26.026848,25.5,101638.0,1.2076275
65258174,-25.77847,25.5,101635.0,1.2075919
65282140,-26.111403,25.5,101638.99,1.2076393
65293780,-26.275225,25.5,101641.0,1.2076632
65304541,-25.028051,25.5,101625.99,1.207485
65326411,-25.857738,25.49,101636.0,1.2076038
65339204,-25.857738,25.49,101636.0,1.2076038
65349942,-25.857738,25.49,101636.0,1.2076038
65372534,-25.112604,25.49,101626.99,1.2074968
65383987,-25.360983,25.49,101630.0,1.2075325
