timestamp,rollspeed,pitchspeed,yawspeed,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
103986448,-0.012109501,0.01853584,-0.0012028455,0.21506411,-0.08204083,0.016525354,0.9730076,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104018448,0.090397954,-0.17759854,0.019840047,0.21480273,-0.08250858,0.016436787,0.9730272,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104050448,-0.10812121,0.08408109,0.0083753625,0.21447669,-0.083060816,0.016413802,0.97305256,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104082448,-0.0068372944,-0.06479371,0.016395487,0.21427616,-0.08199837,0.016569603,0.9731842,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104114464,0.106306806,-0.1729922,0.011965474,0.21419403,-0.08045451,0.016809022,0.973327,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104146448,0.066306934,0.30267856,-0.010953152,0.21418113,-0.08052772,0.017433902,0.9733128,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104178448,0.10597353,-0.08666142,0.025536224,0.21415918,-0.08045193,0.017697612,0.9733192,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104206448,-0.032058172,0.028074816,0.008421699,0.21410532,-0.08027632,0.017494865,0.97334915,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104238448,0.15899679,-0.14378434,0.041488104,0.21395482,-0.07952816,0.017282534,0.9734475,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104270448,-0.014764678,0.18266885,-0.0006068768,0.2137915,-0.07959007,0.016824571,0.97348636,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104302448,-0.04693611,-0.0068392158,0.016761312,0.21359512,-0.080093876,0.017179076,0.97348195,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104334462,-0.00045858417,0.032414272,0.014768481,0.21347731,-0.08054662,0.018128967,0.9734532,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104366448,0.023711875,0.04801838,-0.011119626,0.21354595,-0.08100791,0.018748734,0.9733881,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104399248,-0.014307366,0.016565839,-0.015467521,0.21360055,-0.08237323,0.01923099,0.9732521,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104427248,0.052565124,-0.09753688,0.00864131,0.21366145,-0.08273105,0.01958799,0.97320133,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104459248,0.010754899,0.09552372,-0.04040708,0.21384864,-0.08236418,0.019492988,0.97319317,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104491247,0.0041840794,-0.13275158,-0.008341465,0.21396723,-0.08134764,0.019304091,0.97325635,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104523248,0.12576438,-0.012975898,-0.012377344,0.21418294,-0.08089804,0.019817254,0.97323614,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104555259,0.22172803,-0.11873006,-0.017160164,0.21464148,-0.080888845,0.020732103,0.9731168,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104587247,0.077284105,-0.18800394,-0.03312303,0.21506654,-0.081583805,0.02151951,0.97294784,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104619248,0.06468443,-0.031331673,-0.031015998,0.21563815,-0.08141468,0.022762291,0.97280717,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104647248,0.07134912,-0.001301147,-0.039131127,0.21605378,-0.08077962,0.023619335,0.9727474,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104679248,-0.052784514,-0.17532927,-0.030806413,0.21651487,-0.08007986,0.024246113,0.9726873,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104711248,-0.095674396,0.21434787,-0.044655878,0.2169252,-0.08084425,0.024827035,0.972518,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104743248,-0.14431685,-0.010154728,-0.013713195,0.21726483,-0.081507914,0.025764845,0.9723624,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104775248,-0.045569923,0.05613631,-0.031467143,0.21762939,-0.0819618,0.026792577,0.972215,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104807248,0.13891278,0.07088643,0.0056546247,0.21788551,-0.082479395,0.028035669,0.97207874,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104836050,-0.06525712,0.0057874247,0.010467178,0.21788467,-0.082668014,0.02889558,0.97203773,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104868869,0.002018272,0.0612346,-0.022532944,0.21787164,-0.082502656,0.030458981,0.9720069,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104900855,-0.0350813,-0.038510315,0.0038103503,0.21786682,-0.08120315,0.03176711,0.9720756,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104932848,-0.13152838,0.10492783,0.0055489447,0.21779588,-0.080241494,0.03213732,0.97215915,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104964857,0.0955498,-0.14511585,0.040353067,0.21751027,-0.07943832,0.031992465,0.9722939,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
104996848,0.10274933,-0.020282425,0.041054115,0.21686196,-0.07970909,0.030922951,0.97245115,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105028848,0.10266175,-0.13607791,0.03675478,0.21616784,-0.079325825,0.029882971,0.97266954,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105060849,0.0128226355,-0.039267503,0.06031948,0.2153158,-0.07881467,0.029414587,0.9729143,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105088848,0.18290961,-0.10141079,0.06344915,0.21463004,-0.0780099,0.030029401,0.97311187,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105120850,0.1225248,0.016109783,0.06037436,0.2137906,-0.077477,0.030659173,0.9733196,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105152848,0.07128447,0.081053644,0.07462879,0.2128371,-0.077403516,0.030724494,0.97353226,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105185647,0.108741,0.042954102,0.06442135,0.21189374,-0.077438466,0.030564558,0.9737403,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105217648,-0.017298073,0.09896458,0.0629356,0.2108972,-0.07750485,0.030108098,0.9739655,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105249660,0.09130406,-0.062005997,0.059344836,0.20988204,-0.07724505,0.029736537,0.97421694,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105277659,-0.035199936,0.034028634,0.04850365,0.20910034,-0.07731153,0.029300502,0.9743929,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105309648,-0.16379282,0.017792437,0.044893928,0.20817165,-0.07712897,0.029035145,0.97461414,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105341648,-0.038257126,-0.18953983,0.06446958,0.20725253,-0.07641381,0.028506758,0.97488195,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105373648,-0.18175596,0.23776029,0.034848418,0.20634213,-0.077860504,0.02809234,0.97497255,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105405648,-0.12676264,0.008112226,0.06839897,0.2053577,-0.07926858,0.028390916,0.9750583,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105437648,-0.13872506,0.23080698,0.026244586,0.20444366,-0.08052176,0.028775334,0.97513646,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105469648,-0.08942478,-0.083963245,0.05201031,0.20349294,-0.08029824,0.02826021,0.97536874,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105501660,-0.0155866835,0.003163593,0.004564886,0.20304774,-0.07976754,0.027053315,0.9755393,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105529660,-0.0075769643,-0.14179179,-0.027738778,0.20324107,-0.07888412,0.026331909,0.9755906,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105561650,0.042495046,0.072259545,-0.035573084,0.2036374,-0.078711584,0.026657453,0.9755131,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105594461,0.13561259,-0.061097287,-0.009516524,0.20425089,-0.07868107,0.027661849,0.97535926,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105626448,0.011096109,0.16271216,0.057250608,0.20452553,-0.07876347,0.028422493,0.97527325,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105658448,-0.044840693,-0.17046146,0.3472249,0.2007177,-0.07743953,0.027794119,0.97618806,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105690448,-0.3970129,-0.10547746,0.4522065,0.19423611,-0.075646505,0.024868451,0.9777176,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105718448,-0.45029384,-0.15418614,0.46363974,0.18756016,-0.07363954,0.020336244,0.9792778,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105750448,-0.4291152,-0.2620296,0.521483,0.17950591,-0.0710389,0.014702121,0.9810785,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105782448,-0.20195715,-0.12441686,0.5275211,0.17125747,-0.06852354,0.011464237,0.9827736,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105814460,0.32485634,0.059133124,0.55781686,0.16232802,-0.06700117,0.01273478,0.9843771,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105846448,0.021151075,-0.14317244,0.603483,0.15304108,-0.06618426,0.016088866,0.98586977,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105878447,0.39476418,-0.08860676,0.5667013,0.14419495,-0.06544984,0.020819262,0.98716295,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105910447,0.18990323,0.017940383,0.5426478,0.13568527,-0.06365583,0.024713658,0.988396,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105942448,0.02673277,-0.22190478,0.5205847,0.12760203,-0.060146406,0.02756616,0.9896163,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
105970459,0.07229095,-0.36068073,0.49383196,0.1208125,-0.055497956,0.029534904,0.9906826,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106002448,0.1487482,-0.43917432,0.46740592,0.113518886,-0.048459906,0.03140208,0.9918564,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106036048,0.17989494,-0.5217887,0.43971363,0.10631602,-0.03982736,0.032422334,0.9930053,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106068049,0.16780613,-0.6294472,0.4040862,0.099958226,-0.031118358,0.032727297,0.99396634,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106100049,0.1709436,-0.65164906,0.40638316,0.09386171,-0.022095596,0.032472055,0.9948103,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106128048,0.056452047,-0.63813573,0.3488663,0.08890922,-0.0135045,0.032209296,0.9954273,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106160058,-0.10962871,-0.65606165,0.34119228,0.08370255,-0.0026803294,0.031960167,0.9959746,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106192054,0.019655999,-0.7517164,0.31967947,0.078915246,0.009027974,0.0317408,0.996335,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106224056,-0.034570307,-0.73366576,0.2714661,0.07445392,0.020032015,0.031058695,0.9965394,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106256048,0.05161033,-0.67508924,0.2850168,0.070083454,0.03117013,0.030957853,0.9965733,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106288050,0.17854525,-0.68578696,0.26669183,0.06602609,0.04142397,0.031470876,0.99646086,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106320048,0.0970705,-0.6718061,0.2709572,0.061978467,0.05173469,0.03169223,0.9962318,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106348848,0.11751674,-0.5350512,0.2621368,0.05838877,0.060439754,0.032070633,0.9959464,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106380848,0.11354849,-0.73472226,0.22843643,0.05488545,0.07017784,0.03161769,0.99552155,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106412848,-0.12627882,-0.58275616,0.20398863,0.051762544,0.078410484,0.030089965,0.99512166,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106444848,0.030430874,-0.33837074,0.19319044,0.04857621,0.0858978,0.029774155,0.9946736,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106476848,0.018679984,-0.35242143,0.21049145,0.04556576,0.09227802,0.029321525,0.9942579,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106508848,-0.028682232,-0.13687217,0.18127978,0.042901356,0.0968284,0.028287359,0.9939736,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106540879,-0.08174531,-0.24911416,0.14734937,0.040449664,0.09989464,0.026776046,0.9938148,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106568848,-0.17253815,-0.18250129,0.18453117,0.03838736,0.101984486,0.025483873,0.9937184,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106600848,-0.09457179,-0.09948604,0.12213202,0.036246493,0.10394593,0.023396458,0.9936469,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106632848,-0.15385096,-0.035986137,0.14838056,0.034231495,0.10544019,0.021287283,0.9936083,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106664848,0.12888572,0.037548102,0.16014169,0.03202427,0.1056786,0.02052373,0.99367267,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106696848,-0.03020261,0.053656098,0.13132456,0.029898258,0.10523233,0.020201854,0.99379283,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106728894,0.019325461,0.17745519,0.11686324,0.028006118,0.103530146,0.019819528,0.99403447,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106760848,-0.10681183,0.20017919,0.115656644,0.026369007,0.10012802,0.0186736,0.99444985,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106789660,-0.12722717,0.098108366,0.11194222,0.024878802,0.096945696,0.01746593,0.9948254,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106821649,0.0725917,0.34456816,0.10125233,0.02329934,0.09298103,0.016491793,0.9952586,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106849648,0.040076386,0.36682144,0.118077256,0.02183981,0.0887465,0.016141178,0.995684,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106881649,0.02398492,0.4412286,0.06538092,0.020377541,0.08281893,0.016268011,0.99622345,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106913648,-0.08496158,0.12719437,0.078735515,0.019052649,0.077609055,0.01609519,0.9966719,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106945648,0.069486715,0.36551425,0.080645576,0.0178411,0.07258247,0.016100662,0.9970729,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
106977648,0.075244516,0.3844403,0.060234096,0.016691709,0.067424156,0.016195571,0.99745333,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107009648,-0.0851427,0.41687953,0.062047083,0.015595815,0.0610951,0.016714003,0.99787015,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107041653,0.020200519,0.4924001,0.0497804,0.014531317,0.054335453,0.017676866,0.9982605,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107069660,-0.07587974,0.55077213,0.058781445,0.01365374,0.048158497,0.017918522,0.99858564,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107101650,-0.022651622,0.50391746,0.03471622,0.012786909,0.041624032,0.017721858,0.9988944,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107133648,0.04254297,0.35428244,0.06294958,0.0117814075,0.03531414,0.017460236,0.9991543,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107165648,-0.12985897,0.45615017,0.058378007,0.010841196,0.028435985,0.01731368,0.9993869,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107197648,-0.044185646,0.49865407,0.034441683,0.009875748,0.021391645,0.017462956,0.99956995,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107227248,0.01443828,0.28057358,0.086026505,0.008941179,0.015041537,0.017324764,0.99969685,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107259248,0.10398698,0.42415965,0.06881193,0.0080142245,0.0072385096,0.01758445,0.9997871,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107291248,-0.033809792,0.60089993,0.021171197,0.00702376,-0.0013150775,0.01792013,0.9998139,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107323248,-0.081224,0.4610377,0.05578077,0.0060951975,-0.010013208,0.018641738,0.9997576,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107355248,0.14509241,0.5087265,0.066035144,0.0054317443,-0.019207338,0.019412937,0.9996123,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107387248,0.070485465,0.43550274,0.0036004493,0.0047682095,-0.027860245,0.01988548,0.99940264,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107419248,-0.034021296,0.30470756,0.042982157,0.004112523,-0.035323672,0.021098975,0.99914473,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107447298,0.08021497,0.47876745,0.0029389272,0.0036796972,-0.041193664,0.022277424,0.99889606,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107479248,-0.015857162,0.3919161,0.041086353,0.0031317421,-0.047454514,0.023089113,0.9986017,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107511249,0.12943731,0.41127345,0.017680453,0.0027603086,-0.053583533,0.024072967,0.99826944,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107544048,0.13771753,0.37583506,0.006155708,0.002443821,-0.059464414,0.024705734,0.99792165,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107576056,0.03318404,0.29827118,0.018944835,0.0021809675,-0.06475763,0.024999559,0.99758554,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107608048,0.004017051,0.37791583,0.006513421,0.001987808,-0.070286736,0.026115421,0.997183,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107640047,0.21775293,0.37796363,0.010594793,0.0018984182,-0.07556856,0.02776718,0.99675214,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107668050,0.01734688,0.257604,0.01260206,0.0019057116,-0.079716265,0.02875008,0.9964011,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107700048,0.07552363,0.18156227,-0.04525306,0.0021583685,-0.08332054,0.029683655,0.9960783,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107732048,-0.010255298,0.18835431,-0.011661351,0.0023321912,-0.08648265,0.030531606,0.99578273,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107764047,0.006806017,0.23438343,-0.008955295,0.0026519268,-0.08962849,0.031975575,0.99545836,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107796048,0.10552465,0.09650667,-0.03536564,0.002937441,-0.09235528,0.033422343,0.99516076,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107828048,0.071544945,0.002459878,0.0039269086,0.0030791925,-0.09457852,0.034499902,0.99491465,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107860048,0.099574275,0.006586902,0.026665801,0.0031082565,-0.09668253,0.035615187,0.994673,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107892050,0.11797312,0.089488894,-0.021969683,0.003109921,-0.09765178,0.03651539,0.9945457,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107920048,-0.02128783,-0.10740949,0.020213801,0.0030455317,-0.09766011,0.036963303,0.9945286,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107952048,0.09101105,0.039336044,0.007575445,0.0028754927,-0.09778764,0.03752535,0.99449545,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
107984848,-0.07029116,-0.14260076,0.017797314,0.0025792415,-0.097339556,0.037549853,0.99453926,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108016848,-0.032872804,-0.039915156,0.029162576,0.0022353183,-0.09693487,0.037209935,0.9945924,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108048848,-0.061662752,0.015638353,0.014229236,0.0017912701,-0.09631276,0.0362463,0.99468935,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108080848,-0.07236843,0.0031728707,0.031061228,0.0013342494,-0.09591244,0.0352952,0.9947629,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108108848,-0.016363,-0.058576986,0.028745022,0.0009592834,-0.09599645,0.034795668,0.9947729,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108140848,0.0042579956,0.07977871,0.026279733,0.00055823807,-0.09640354,0.03431724,0.9947505,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108172848,0.012659691,0.035981376,0.012094073,0.00016372613,-0.09582732,0.033410944,0.99483716,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108204848,-0.20766787,0.034085527,0.031716067,-0.00035537189,-0.09516252,0.032563515,0.99492896,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108236848,-0.049134664,0.044244677,0.00828252,-0.0007984732,-0.09421897,0.032192588,0.9950306,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108268848,-0.064857185,-0.1576865,0.047106087,-0.0013607802,-0.09326301,0.03194514,0.995128,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108300848,-0.008892146,0.020057835,0.014592048,-0.0018357327,-0.09299161,0.032011375,0.99515045,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108332848,0.045790147,-0.0797783,0.0442888,-0.0023395338,-0.09236312,0.031856656,0.9952129,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108360847,-0.03407143,0.0062075704,0.011377746,-0.0026914454,-0.0921124,0.031552963,0.995245,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108392848,-0.06512051,-0.00839261,0.024531739,-0.003076191,-0.091953434,0.03134665,0.9952651,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108425648,0.03302778,0.04122129,0.025620164,-0.0033892677,-0.092010394,0.031056223,0.99526787,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108457648,-0.13547863,-0.08078096,0.012011081,-0.0037226926,-0.09204698,0.030131761,0.99529177,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108489648,0.05423415,0.09746173,0.0019413326,-0.003935121,-0.09230928,0.0297925,0.9952768,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108521648,0.038791932,-0.12575227,0.02357309,-0.0041418155,-0.092319615,0.029355315,0.9952881,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108553660,0.08802589,0.0077590477,-0.0070004216,-0.0041869683,-0.0921453,0.029168487,0.99530953,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108581660,-0.07802509,-0.10536948,0.029371005,-0.0043235943,-0.09129142,0.028761405,0.9953995,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108613648,0.0027794242,0.028560864,-0.012268468,-0.0044196714,-0.09025311,0.0281324,0.99551165,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108645648,-0.16582407,-0.08007783,0.00047687022,-0.004519087,-0.088630036,0.027187064,0.99568325,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108677648,0.025266273,0.06577489,-0.0057555456,-0.0045018094,-0.0878156,0.026371904,0.9957774,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108709648,-0.112675734,-0.17295697,-0.0027268236,-0.004529548,-0.08692266,0.025163196,0.995887,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108741648,-0.057337075,1.763925e-05,-0.018021436,-0.004528716,-0.086460546,0.024780514,0.9959368,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108773648,-0.05003165,-0.19810706,0.007248164,-0.0045574144,-0.0855556,0.024015302,0.99603355,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108805659,0.028495329,-0.05271154,0.00019923877,-0.004580622,-0.08508732,0.023010133,0.9960972,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108833660,-0.08861881,-0.039409842,0.009622748,-0.0046679527,-0.08437855,0.022247653,0.99617445,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108866448,0.006961269,-0.06865294,0.01332193,-0.00477273,-0.08337284,0.021626174,0.9962723,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108898448,-0.047801115,-0.13797411,0.011992816,-0.0049258885,-0.08289891,0.020668069,0.99633145,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108930448,0.04959818,0.057896584,-0.012784171,-0.0049712495,-0.08332223,0.020510359,0.99629915,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108962449,0.12271626,-0.010103568,0.010117037,-0.004829223,-0.083246134,0.021031925,0.9962954,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
108994464,0.09345993,-0.06741604,-0.0058216588,-0.004599906,-0.08241312,0.021523751,0.9963552,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109026448,-0.08608995,-0.1492944,-0.04714144,-0.004216085,-0.08168891,0.021129567,0.996425,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109058448,0.13203341,-0.09816792,0.0028782957,-0.0039416305,-0.081407405,0.020910477,0.9964538,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109090448,0.13321237,-0.16654143,-0.01801733,-0.0035713364,-0.08123918,0.021028316,0.99646646,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109122451,0.11570462,-0.07304579,-0.01998763,-0.0031954364,-0.08055518,0.021749523,0.99650776,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109154466,0.041233864,-0.046488617,-0.04331538,-0.002742829,-0.07991821,0.022482613,0.9965441,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109186448,0.05920629,-0.14876631,0.005183109,-0.0024232715,-0.07968927,0.02294121,0.9965528,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109218448,0.06324353,0.08589478,-0.039238364,-0.002039601,-0.08029515,0.023311839,0.9964964,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109250467,0.063060805,0.07800847,-0.0018961383,-0.0017490592,-0.08089154,0.023974301,0.9964331,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109282487,0.021295419,-0.17347714,-0.027003437,-0.0013663789,-0.081248045,0.024284441,0.9963971,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109315287,0.078082524,-0.0011894479,-0.0074653607,-0.0010690164,-0.08190784,0.024273641,0.9963438,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109347247,0.0061997673,-0.03734243,-0.030398924,-0.0008106457,-0.08178552,0.023990806,0.99636084,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109379248,-0.0032826143,0.01991184,-0.01929358,-0.00056500954,-0.08176845,0.023704164,0.99636936,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109411268,0.004558608,-0.008023165,-0.0071993815,-0.00033226522,-0.081814975,0.023879511,0.99636143,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109443248,0.10311542,0.06423225,-0.015086707,-0.00017200451,-0.08256261,0.02533967,0.99626374,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109475248,0.07598118,-0.074318916,0.0078031127,-4.5068613e-05,-0.08305129,0.026344916,0.99619704,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
109507248,0.024401635,-0.004079398,0.0059438003,-8.237648e-05,-0.08315795,0.025935741,0.99619883,0.999999,1.4696873e-05,1.620661e-06,0.001443184,4
