timestamp,remote_timestamp,observed_offset,estimated_offset,round_trip_time
676850972,1532985301450612,-1532984624618876,-1532984624641110,38458
676925411,1532985301524962,-1532984624604295,-1532984624640967,9445
677018719,1532985301622857,-1532984624605718,-1532984624640829,3135
677120705,1532985301724606,-1532984624605981,-1532984624640691,4127
677228411,1532985301829573,-1532984624606994,-1532984624640691,11658
677336318,1532985301936976,-1532984624607935,-1532984624640691,14548
677432392,1532985302032741,-1532984624605575,-1532984624640691,10444
677530211,1532985302132722,-1532984624606317,-1532984624640555,7570
677633474,1532985302234478,-1532984624606555,-1532984624640555,11097
677731189,1532985302331102,-1532984624604177,-1532984624640412,8487
677841805,1532985302444255,-1532984624612201,-1532984624640412,19487
677935162,1532985302536801,-1532984624607533,-1532984624640412,11774
678038596,1532985302639398,-1532984624606639,-1532984624640412,11660
678138188,1532985302741530,-1532984624608549,-1532984624640412,10409
678235598,1532985302839073,-1532984624607432,-1532984624640279,7866
678333945,1532985302936829,-1532984624606447,-1532984624640143,7095
678442278,1532985303041639,-1532984624606437,-1532984624640143,14146
678543877,1532985303146857,-1532984624609138,-1532984624640143,12310
678639192,1532985303242666,-1532984624608687,-1532984624640143,10420
678741179,1532985303342398,-1532984624605708,-1532984624640005,8936
678847437,1532985303448716,-1532984624610747,-1532984624640005,18921
678945239,1532985303547701,-1532984624610161,-1532984624640005,15384
679040584,1532985303642084,-1532984624607100,-1532984624640005,11187
679144629,1532985303747225,-1532984624609737,-1532984624640005,14274
679245159,1532985303846436,-1532984624606741,-1532984624640005,10920
679349426,1532985303950147,-1532984624608610,-1532984624640005,14970
679449590,1532985304052962,-1532984624611284,-1532984624640005,15817
679551226,1532985304152092,-1532984624609387,-1532984624640005,17037
679649775,1532985304252971,-1532984624610355,-1532984624640005,14299
679753951,1532985304352163,-1532984624607388,-1532984624640005,18347
679894638,1532985304496132,-1532984624631098,-1532984624640005,59193
679942026,1532985304542555,-1532984624604332,-1532984624639863,7563
680384285,1532985304986906,-1532984624727041,-1532984624639863,248834
680389176,1532985304991015,-1532984624678844,-1532984624639863,154002
680391863,1532985304995019,-1532984624631172,-1532984624639863,56027
680447609,1532985305048181,-1532984624606092,-1532984624639863,11035
680544542,1532985305145781,-1532984624605158,-1532984624639724,7797
680647714,1532985305248159,-1532984624606413,-1532984624639724,11920
680744662,1532985305345374,-1532984624604361,-1532984624639582,7254
762659420,1532985387261685,-1532984624606880,-1532984624639448,9186
762758341,1532985387362912,-1532984624607896,-1532984624639318,6625
762859456,1532985387462860,-1532984624607467,-1532984624639186,8084
762963148,1532985387565278,-1532984624608218,-1532984624639186,12170
763060531,1532985387664615,-1532984624608390,-1532984624639057,8584
763167598,1532985387767319,-1532984624607182,-1532984624639057,14917
763259209,1532985387862115,-1532984624606402,-1532984624638922,6951
763363684,1532985387967451,-1532984624609282,-1532984624638922,11023
763469274,1532985388072601,-1532984624611716,-1532984624638922,16764
763562216,1532985388163678,-1532984624605960,-1532984624638786,8953
763668262,1532985388272336,-1532984624611716,-1532984624638786,15276
763769050,1532985388372567,-1532984624611564,-1532984624638786,16081
763865109,1532985388466228,-1532984624606874,-1532984624638786,11496
763965157,1532985388568975,-1532984624609059,-1532984624638786,10474
764061035,1532985388663083,-1532984624605972,-1532984624638650,7804
764171149,1532985388772028,-1532984624607435,-1532984624638650,13104
764262357,1532985388865800,-1532984624607573,-1532984624638519,8218
764357175,1532985388962353,-1532984624606628,-1532984624638385,2875
764469481,1532985389071845,-1532984624609758,-1532984624638385,14774
764562267,1532985389167498,-1532984624608905,-1532984624638259,7304
764662583,1532985389264050,-1532984624605323,-1532984624638121,7665
764766075,1532985389365219,-1532984624604082,-1532984624637980,9814
764858298,1532985389463171,-1532984624606621,-1532984624637847,3461
764963174,1532985389565270,-1532984624607257,-1532984624637847,10314
765063677,1532985389665352,-1532984624605534,-1532984624637710,7677
765164459,1532985389769033,-1532984624608875,-1532984624637584,8560
765265383,1532985389866269,-1532984624605356,-1532984624637447,8473
765365188,1532985389967411,-1532984624606313,-1532984624637313,8138
765468985,1532985390071646,-1532984624610435,-1532984624637313,15543
765568429,1532985390172976,-1532984624610102,-1532984624637313,11103
765662336,1532985390266089,-1532984624608430,-1532984624637186,9307
765761188,1532985390366228,-1532984624608553,-1532984624637059,6992
765866002,1532985390469097,-1532984624608787,-1532984624637059,11378
765963162,1532985390564089,-1532984624605296,-1532984624636923,8710
766062175,1532985390664138,-1532984624605975,-1532984624636788,7983
766167172,1532985390767885,-1532984624607028,-1532984624636788,12617
766261229,1532985390864303,-1532984624606246,-1532984624636655,6318
766366241,1532985390967816,-1532984624607127,-1532984624636655,11098
766470747,1532985391068762,-1532984624605847,-1532984624636655,15650
766565802,1532985391167928,-1532984624606914,-1532984624636524,9550
766662708,1532985391263232,-1532984624604377,-1532984624636385,7664
766766273,1532985391368728,-1532984624607280,-1532984624636255,9608
766859523,1532985391464644,-1532984624606988,-1532984624636125,3707
766963358,1532985391568327,-1532984624606629,-1532984624635993,3294
767067558,1532985391668336,-1532984624604739,-1532984624635856,7897
767167333,1532985391770472,-1532984624607169,-1532984624635726,7886
767269310,1532985391873076,-1532984624607826,-1532984624635599,8076
767380230,1532985391983474,-1532984624613416,-1532984624635599,20328
767473552,1532985392078599,-1532984624612769,-1532984624635599,15428
767569569,1532985392170914,-1532984624604935,-1532984624635463,7145
767669486,1532985392274114,-1532984624608432,-1532984624635337,7403
767775238,1532985392379858,-1532984624611214,-1532984624635337,13180
767864625,1532985392469137,-1532984624606104,-1532984624635205,3159
767971193,1532985392572949,-1532984624605842,-1532984624635072,8146
768065490,1532985392670415,-1532984624606332,-1532984624634940,2787
768171175,1532985392771913,-1532984624604901,-1532984624634805,8285
768278257,1532985392880957,-1532984624610051,-1532984624634805,14689
768375360,1532985392976742,-1532984624606989,-1532984624634805,11200
768478603,1532985393080383,-1532984624609163,-1532984624634805,14760
768578247,1532985393180756,-1532984624607561,-1532984624634805,10086
768720961,1532985393322662,-1532984624627683,-1532984624634805,51958
768772490,1532985393376582,-1532984624606208,-1532984624634673,4197
768983342,1532985393581718,-1532984624606031,-1532984624634673,15304
769116542,1532985393721528,-1532984624626722,-1532984624634673,43466
769177810,1532985393780825,-1532984624606987,-1532984624634544,7916
769321403,1532985393922767,-1532984624625182,-1532984624634544,47631
769378186,1532985393978822,-1532984624604998,-1532984624634410,8682
769522942,1532985394123007,-1532984624626158,-1532984624634410,52179
769578527,1532985394182243,-1532984624608351,-1532984624634285,8571
769723196,1532985394327409,-1532984624630500,-1532984624634285,52569
769819478,1532985394423522,-1532984624628363,-1532984624634285,48633
769877490,1532985394480731,-1532984624606518,-1532984624634155,6528
769987153,1532985394580680,-1532984624601646,-1532984624634155,16223
770118228,1532985394721734,-1532984624627010,-1532984624634155,47002
770219195,1532985394821848,-1532984624626749,-1532984624634155,48184
770322137,1532985394923577,-1532984624626173,-1532984624634155,49460
770419576,1532985395022496,-1532984624626982,-1532984624634155,48116
770524412,1532985395123033,-1532984624625086,-1532984624634155,51280
770623929,1532985395227222,-1532984624628625,-1532984624634155,50656
770723569,1532985395324913,-1532984624626432,-1532984624634155,50169
770820328,1532985395421923,-1532984624625487,-1532984624634155,47776
770920555,1532985395524582,-1532984624627915,-1532984624634155,47771
771020711,1532985395622222,-1532984624625752,-1532984624634155,48474
771129256,1532985395728155,-1532984624627068,-1532984624634155,55180
771181178,1532985395781591,-1532984624604437,-1532984624634019,8013
771321565,1532985395925535,-1532984624629368,-1532984624634019,50791
771419222,1532985396021868,-1532984624626974,-1532984624634019,48649
771524810,1532985396128545,-1532984624630563,-1532984624634019,53648
771620953,1532985396221564,-1532984624624298,-1532984624634019,47368
771727166,1532985396328053,-1532984624628707,-1532984624634019,55632
771777501,1532985396380977,-1532984624606322,-1532984624633889,5659
771923162,1532985396524736,-1532984624627560,-1532984624633889,51965
771975242,1532985396579999,-1532984624606604,-1532984624633760,3652
772126850,1532985396725142,-1532984624625487,-1532984624633760,54376
772174094,1532985396779684,-1532984624606877,-1532984624633631,2546
772318645,1532985396923390,-1532984624624272,-1532984624633631,39049
772383159,1532985396981712,-1532984624604037,-1532984624633631,10961
772523740,1532985397123652,-1532984624625227,-1532984624633631,50624
772620438,1532985397223044,-1532984624626406,-1532984624633631,47594
772721146,1532985397323454,-1532984624624619,-1532984624633631,42692
772820352,1532985397423389,-1532984624626522,-1532984624633631,46112
772920272,1532985397521782,-1532984624626565,-1532984624633631,50103
773019992,1532985397624731,-1532984624628002,-1532984624633631,46521
773122292,1532985397725349,-1532984624628024,-1532984624633631,49929
773182422,1532985397781489,-1532984624604897,-1532984624633631,11654
773322722,1532985397924037,-1532984624627479,-1532984624633631,52320
773418737,1532985398021880,-1532984624627229,-1532984624633631,47303
773623142,1532985398223977,-1532984624627111,-1532984624633631,52546
773723159,1532985398324670,-1532984624625666,-1532984624633631,48302
773818829,1532985398423467,-1532984624626343,-1532984624633631,43404
773927413,1532985398532196,-1532984624630630,-1532984624633631,51681
774020176,1532985398621490,-1532984624625558,-1532984624633631,48473
774123179,1532985398723840,-1532984624622228,-1532984624633631,42101
774226425,1532985398828595,-1532984624627134,-1532984624633631,49922
774325166,1532985398927094,-1532984624627706,-1532984624633631,51540
774423189,1532985399024842,-1532984624627303,-1532984624633631,51292
774520967,1532985399124549,-1532984624626046,-1532984624633631,44923
774618671,1532985399222208,-1532984624624485,-1532984624633631,41889
774723857,1532985399322997,-1532984624622958,-1532984624633631,47122
774820167,1532985399424597,-1532984624625838,-1532984624633631,42803
774923778,1532985399524864,-1532984624624336,-1532984624633631,46494
775021898,1532985399624630,-1532984624623501,-1532984624633631,41519
775122727,1532985399725205,-1532984624624389,-1532984624633631,43816
775226834,1532985399826621,-1532984624622326,-1532984624633631,45072
775326714,1532985399929496,-1532984624625096,-1532984624633631,43134
775426347,1532985400026712,-1532984624622657,-1532984624633631,44579
775523655,1532985400125778,-1532984624622419,-1532984624633631,40587
775621581,1532985400225669,-1532984624623446,-1532984624633631,38709
775725231,1532985400324757,-1532984624620696,-1532984624633631,42332
775819041,1532985400423779,-1532984624624249,-1532984624633631,39008
775920598,1532985400524513,-1532984624622761,-1532984624633631,37010
776022875,1532985400623494,-1532984624620266,-1532984624633631,39286
776125228,1532985400726739,-1532984624624131,-1532984624633631,45232
776220778,1532985400824176,-1532984624623613,-1532984624633631,40417
776324224,1532985400927269,-1532984624623197,-1532984624633631,40298
776423137,1532985401026909,-1532984624623528,-1532984624633631,39506
776520759,1532985401124174,-1532984624622051,-1532984624633631,36704
776624434,1532985401227502,-1532984624622222,-1532984624633631,38300
776730154,1532985401331698,-1532984624624357,-1532984624633631,45619
776825055,1532985401428606,-1532984624623572,-1532984624633631,40036
776921475,1532985401524024,-1532984624620233,-1532984624633631,35360
777022150,1532985401623658,-1532984624619809,-1532984624633631,36596
777124511,1532985401724841,-1532984624619427,-1532984624633631,37696
777218315,1532985401822997,-1532984624621083,-1532984624633631,32789
777319720,1532985401923100,-1532984624619669,-1532984624633631,32570
777421911,1532985402025172,-1532984624620497,-1532984624633631,34464
777521295,1532985402125481,-1532984624621449,-1532984624633631,34512
777622221,1532985402223728,-1532984624618662,-1532984624633631,34302
777728009,1532985402324966,-1532984624618828,-1532984624633631,36514
777826367,1532985402429210,-1532984624622126,-1532984624633631,38558
777924196,1532985402525484,-1532984624619124,-1532984624633631,35667
