,timestamp,time_utc_usec,lat,lon,alt,noise_per_ms,jamming_indicator,vel_m_s,satellites_used,heading,load,ram_usage,voltage_filtered_v,remaining,warning,discharged_mah,noise,remote_noise,txbuf,rssi,remote_rssi,rxerrors,fix,baro_temp_celcius,baro_pressure_pa,landed,ground_contact,time
65,938095510.0,1553851476600024.0,472226994.0,88188652.0,406.36,107.0,4.0,1.2919999999999998,16.0,0.0,0.599677,0.84055024,12.699389,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.18,98213.0,0.0,0.0,65
66,939092521.0,1553851477600024.0,472226987.0,88188815.0,406.2,107.0,8.0,1.028,16.0,0.0,0.5947180000000001,0.84055024,12.700399,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.17,98209.0,0.0,0.0,66
67,940091189.0,1553851478600025.0,472227008.0,88188978.0,405.96,107.0,6.0,1.345,16.0,0.0,0.586685,0.84055024,12.700319,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.16,98204.0,0.0,0.0,67
68,941089674.0,1553851479600025.0,472227027.0,88189150.0,405.93,107.0,4.0,1.4530001000000001,15.0,0.0,0.584138,0.84055024,12.701225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.149998,98213.99,0.0,0.0,68
69,942089746.0,1553851480600025.0,472227054.0,88189309.0,405.92,107.0,4.0,1.202,16.0,0.0,0.589395,0.84055024,12.70505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.14,98207.0,0.0,0.0,69
70,943094698.0,1553851481600026.0,472227083.0,88189477.0,405.84,107.0,4.0,1.006,16.0,0.0,0.594422,0.84055024,12.704699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.129996999999996,98210.0,0.0,0.0,70
71,944093570.0,1553851482600026.0,472227096.0,88189636.0,405.68,107.0,4.0,1.3219999999999998,16.0,0.0,0.597167,0.84055024,12.704819,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.12,98206.0,0.0,0.0,71
72,945093301.0,1553851483600027.0,472227115.0,88189802.0,405.7,107.0,4.0,1.4990001,16.0,0.0,0.582263,0.84055024,12.703821000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.11,98212.0,0.0,0.0,72
73,946094548.0,1553851484600027.0,472227132.0,88189981.0,405.74,107.0,4.0,1.103,16.0,0.0,0.58372,0.84055024,12.704371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,98209.0,0.0,0.0,73
74,947090484.0,1553851485600028.0,472227148.0,88190146.0,405.69,107.0,5.0,1.1620001,16.0,0.0,0.596114,0.84055024,12.703219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.09,98200.99,0.0,0.0,74
75,948091651.0,1553851486600028.0,472227158.0,88190308.0,405.62,107.0,5.0,1.319,16.0,0.0,0.594179,0.84055024,12.703849,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.079997999999996,98205.0,0.0,0.0,75
76,949092513.0,1553851487600029.0,472227231.0,88190448.0,405.7,107.0,4.0,1.169,16.0,0.0,0.589993,0.84055024,12.703038000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.079997999999996,98204.0,0.0,0.0,76
77,950093631.0,1553851488600029.0,472227332.0,88190480.0,405.65,107.0,3.0,0.8590000000000001,16.0,0.0,0.582937,0.84055024,12.701219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.059998,98206.0,0.0,0.0,77
78,951088130.0,1553851489600030.0,472227443.0,88190449.0,405.68,107.0,4.0,1.0990001,16.0,0.0,0.583737,0.84055024,12.69922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.059998,98209.0,0.0,0.0,78
79,952093651.0,1553851490600030.0,472227560.0,88190386.0,405.87,107.0,4.0,0.595,16.0,0.0,0.575876,0.84055024,12.702568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.05,98205.0,1.0,0.0,79
80,953090627.0,1553851491600030.0,472227669.0,88190323.0,405.94,107.0,5.0,1.24,15.0,0.0,0.577225,0.84055024,12.7019825,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.039997,98203.0,1.0,0.0,80
81,954091578.0,1553851492600031.0,472227781.0,88190257.0,406.08,107.0,4.0,1.508,14.0,0.0,0.581388,0.84055024,12.702511,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.03,98204.0,1.0,0.0,81
82,955090598.0,1553851493600031.0,472227893.0,88190182.0,406.21,107.0,4.0,1.0580001,15.0,0.0,0.587274,0.84055024,12.700246,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.02,98205.0,1.0,0.0,82
83,956091507.0,1553851494600032.0,472227994.0,88190100.0,406.36,107.0,5.0,0.64900005,15.0,0.0,0.5803010000000001,0.84055024,12.701981,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.01,98200.99,1.0,0.0,83
84,957095132.0,1553851495600032.0,472228094.0,88190020.0,406.36,107.0,5.0,0.93000007,15.0,0.0,0.576195,0.84055024,12.699795,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,98204.0,1.0,0.0,84
85,958091279.0,1553851496600033.0,472228213.0,88189965.0,406.52,107.0,5.0,0.69100004,16.0,0.0,0.569892,0.84055024,12.701935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.989998,98205.0,1.0,0.0,85
86,959091326.0,1553851497600033.0,472228309.0,88189890.0,406.65,107.0,4.0,0.545,14.0,0.0,0.565477,0.84055024,12.697655000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.98,98200.99,1.0,0.0,86
87,960097739.0,1553851498600034.0,472228391.0,88189813.0,406.69,106.0,4.0,0.59900004,14.0,0.0,0.586275,0.84055024,12.699254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.969997,98200.99,1.0,0.0,87
88,961090518.0,1553851499600034.0,472228474.0,88189723.0,406.4,106.0,9.0,0.82500005,15.0,0.0,0.576492,0.84055024,12.699846,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.969997,98216.0,1.0,0.0,88
89,962090740.0,1553851500600035.0,472228574.0,88189656.0,406.4,106.0,8.0,0.62100005,14.0,0.0,0.568932,0.84055024,12.697484,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.96,98207.99,1.0,0.0,89
90,963091480.0,1553851501600035.0,472228663.0,88189577.0,406.45,106.0,7.0,1.2520001,14.0,0.0,0.58519,0.84055024,12.695192,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.949996999999996,98205.0,1.0,0.0,90
91,964090484.0,1553851502600035.0,472228757.0,88189490.0,406.3,106.0,3.0,1.1680001,14.0,0.0,0.58931303,0.84055024,12.696189,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94,98209.0,1.0,0.0,91
92,965090639.0,1553851503600036.0,472228862.0,88189381.0,406.19,106.0,3.0,1.7730001,13.0,0.0,0.575595,0.84055024,12.696699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.93,98210.0,1.0,0.0,92
